entry_i,exit_i,entry_time,exit_time,entry_price,exit_price,direction,ret,pnl,hold_bars,mae_pct,mfe_pct,trade_efficiency_pct,edge_ratio,entry_regime,hold_sec,hour,weekday,session,year,month,equity,cum_profit,cum_loss
1216,1230,2022-04-12 08:00:00,2022-04-13 12:00:00,642.9201845493916,658.0466284208443,1,0.023527716557933953,2054.2526664966967,14,-1.0779529732035886,2.3527716557933953,1.0,2.182629218787856,Bearish,100800.0,8,Tuesday,London,2022,4,89366.28150016467,110765.39474656564,121399.11324640096
1230,1231,2022-04-13 12:00:00,2022-04-13 14:00:00,658.0466284208443,640.952470156833,-1,0.025977123087817078,2321.478894430288,1,-0.0,2.597712308781708,1.0,2.597712308781708,Sideways,7200.0,12,Wednesday,London,2022,4,91687.76039459495,113086.87364099592,121399.11324640096
1231,1241,2022-04-13 14:00:00,2022-04-14 10:00:00,640.952470156833,644.8425051549619,1,0.006069147369347272,556.466529800199,10,-3.0114956005065197,1.3860203667064086,0.43788298607540294,0.4602431982544774,Sideways,72000.0,14,Wednesday,NY_overlap,2022,4,92244.22692439516,113643.34017079612,121399.11324640096
1241,1248,2022-04-14 10:00:00,2022-04-15 00:00:00,644.8425051549619,638.0180925885539,-1,0.010583068752218816,976.226995536148,7,-1.6928006255690242,1.5766413378511368,0.6712413596007114,0.9313804083225447,Sideways,50400.0,10,Thursday,London,2022,4,93220.4539199313,114619.56716633227,121399.11324640096
1248,1257,2022-04-15 00:00:00,2022-04-15 18:00:00,638.0180925885539,660.8227664029008,1,0.035742989233775724,3331.977680827791,9,-1.0348376841307405,3.5742989233775724,1.0,3.4539705870684148,Sideways,64800.0,0,Friday,Asia,2022,4,96552.4316007591,117951.54484716007,121399.11324640096
1257,1261,2022-04-15 18:00:00,2022-04-16 02:00:00,660.8227664029008,637.7256187812487,-1,0.03495210636791202,3374.710859390282,4,-0.0,3.4952106367912017,1.0,3.4952106367912017,Sideways,28800.0,18,Friday,NY,2022,4,99927.14246014938,121326.25570655035,121399.11324640096
1261,1263,2022-04-16 02:00:00,2022-04-16 06:00:00,637.7256187812487,651.4057005134011,1,0.021451359847039386,2143.5730913990333,2,0.0,2.1451359847039386,1.0,2.1451359847039386,Bearish,14400.0,2,Saturday,Asia,2022,4,102070.71555154842,123469.82879794938,121399.11324640096
1263,1269,2022-04-16 06:00:00,2022-04-16 18:00:00,651.4057005134011,639.8351251831449,-1,0.017762471714842132,1813.0281978980756,6,-2.4783303628208353,1.7762471714842132,1.0,0.7167112174110997,Bearish,43200.0,6,Saturday,Asia,2022,4,103883.74374944648,125282.85699584745,121399.11324640096
1269,1288,2022-04-16 18:00:00,2022-04-18 08:00:00,639.8351251831449,641.9316629782721,1,0.0032766844341769463,340.394246107838,19,-5.855817203510039,0.6058255246317756,0.5408627238293624,0.10345704170352814,Sideways,136800.0,18,Saturday,NY,2022,4,104224.13799555432,125623.2512419553,121399.11324640096
1288,1308,2022-04-18 08:00:00,2022-04-20 00:00:00,641.9316629782721,645.133854657292,-1,-0.004988368487952588,-519.9084056610453,20,-5.848066246029071,2.7803755574527522,-0.179413477959168,0.4754350310823977,Sideways,144000.0,8,Monday,London,2022,4,103704.22958989328,125623.2512419553,121919.021652062
1308,1314,2022-04-20 00:00:00,2022-04-20 12:00:00,645.133854657292,665.7719672275609,1,0.03199043488615594,3317.543404114447,6,-0.6144393177443419,3.199043488615594,1.0,5.206443331718337,Sideways,43200.0,0,Wednesday,Asia,2022,4,107021.77299400773,128940.79464606974,121919.021652062
1314,1329,2022-04-20 12:00:00,2022-04-21 18:00:00,665.7719672275609,667.5585139435054,-1,-0.0026834213572917154,-287.1845113473461,15,-3.5960725149178474,1.04783715480955,-0.2560914494179624,0.29138376672403893,Sideways,108000.0,12,Wednesday,London,2022,4,106734.58848266039,128940.79464606974,122206.20616340934
1329,1332,2022-04-21 18:00:00,2022-04-22 00:00:00,667.5585139435054,690.889694037697,1,0.03495001502769557,3730.3754714438833,3,0.0,3.495001502769557,1.0,3.495001502769557,Bullish,21600.0,18,Thursday,NY,2022,4,110464.96395410427,132671.17011751363,122206.20616340934
1332,1336,2022-04-22 00:00:00,2022-04-22 08:00:00,690.889694037697,665.0831185452331,-1,0.03735267107784623,4126.161464203798,4,-0.0,3.7352671077846233,1.0,3.7352671077846233,Bullish,28800.0,0,Friday,Asia,2022,4,114591.12541830806,136797.33158171742,122206.20616340934
1336,1338,2022-04-22 08:00:00,2022-04-22 12:00:00,665.0831185452331,685.0265884026684,1,0.029986432223777504,3436.1790158024833,2,0.0,2.9986432223777504,1.0,2.9986432223777504,Bullish,14400.0,8,Friday,London,2022,4,118027.30443411056,140233.5105975199,122206.20616340934
1338,1340,2022-04-22 12:00:00,2022-04-22 16:00:00,685.0265884026684,663.2325184902688,-1,0.03181492555379284,3755.029903886071,2,-0.0,3.181492555379284,1.0,3.181492555379284,Bullish,14400.0,12,Friday,London,2022,4,121782.33433799662,143988.54050140598,122206.20616340934
1340,1348,2022-04-22 16:00:00,2022-04-23 08:00:00,663.2325184902688,681.0574701058115,1,0.02687587100843314,3273.0063087738754,8,-1.3547392270061298,2.687587100843314,1.0,1.9838409099459502,Bullish,57600.0,16,Friday,NY,2022,4,125055.34064677049,147261.54681017986,122206.20616340934
1348,1359,2022-04-23 08:00:00,2022-04-24 06:00:00,681.0574701058115,677.802358152666,-1,0.004779496732690958,597.7015920267944,11,-3.288671992875325,0.47794967326909576,1.0,0.14533212017025107,Sideways,79200.0,8,Saturday,London,2022,4,125653.0422387973,147859.24840220666,122206.20616340934
1359,1360,2022-04-24 06:00:00,2022-04-24 08:00:00,677.802358152666,698.5815019377867,1,0.030656641327943657,3852.1002476797635,1,0.0,3.0656641327943657,1.0,3.0656641327943657,Bullish,7200.0,6,Sunday,Asia,2022,4,129505.14248647705,151711.34864988644,122206.20616340934
1360,1367,2022-04-24 08:00:00,2022-04-24 22:00:00,698.5815019377867,674.0355513221417,-1,0.035136845947906226,4550.40224100899,7,-1.1618464795143613,3.5136845947906226,1.0,3.0242245053402437,Bullish,50400.0,8,Sunday,London,2022,4,134055.54472748603,156261.75089089543,122206.20616340934
1367,1420,2022-04-24 22:00:00,2022-04-29 08:00:00,674.0355513221417,602.4542477070648,1,-0.10619811295512216,-14236.445881229996,53,-15.032600452025513,2.7699875422247944,-3.8338841361656852,0.18426536054522508,Sideways,381600.0,22,Sunday,Late,2022,4,119819.09884625605,156261.75089089543,136442.65204463934
1420,1428,2022-04-29 08:00:00,2022-04-30 00:00:00,602.4542477070648,595.0634348342877,-1,0.012267840920545448,1469.92164388898,8,-1.4483564461197584,1.2267840920545448,1.0,0.8470180771737368,Bearish,57600.0,8,Friday,London,2022,4,121289.02049014502,157731.67253478442,136442.65204463934
1428,1432,2022-04-30 00:00:00,2022-04-30 08:00:00,595.0634348342877,608.4605425592816,1,0.022513747175080034,2730.6703424282273,4,-1.5463029867485933,2.2513747175080034,1.0,1.4559725595835278,Bearish,28800.0,0,Saturday,Asia,2022,4,124019.69083257325,160462.34287721265,136442.65204463934
1432,1496,2022-04-30 08:00:00,2022-05-05 16:00:00,608.4605425592816,719.4327219986656,-1,-0.1823818829280488,-22618.944734199187,64,-23.850248186995838,1.3832434589914344,-13.18508912820228,0.05799702578129301,Bearish,460800.0,8,Saturday,London,2022,4,101400.74609837407,160462.34287721265,159061.59677883852
1496,1498,2022-05-05 16:00:00,2022-05-05 20:00:00,719.4327219986656,731.9319575483707,1,0.01737373790141339,1761.7099857209178,2,0.0,1.7373737901413389,1.0,1.7373737901413389,Bullish,14400.0,16,Thursday,NY,2022,5,103162.45608409499,162224.05286293357,159061.59677883852
1498,1514,2022-05-05 20:00:00,2022-05-07 04:00:00,731.9319575483707,741.1616887561196,-1,-0.012610094575818298,-1300.8883278941398,16,-4.1044144514121195,0.6109310987775562,-2.064078027956097,0.1488473218310997,Bullish,115200.0,20,Thursday,NY,2022,5,101861.56775620085,162224.05286293357,160362.48510673267
1514,1535,2022-05-07 04:00:00,2022-05-08 22:00:00,741.1616887561196,730.5069657558893,1,-0.014375706626326035,-1464.3320145607752,21,-3.821956096193657,0.0010092980788689587,-1424.3271563972223,0.0002640789306486628,Bullish,151200.0,4,Saturday,Asia,2022,5,100397.23574164008,162224.05286293357,161826.81712129345
1535,1542,2022-05-08 22:00:00,2022-05-09 12:00:00,730.5069657558893,717.1363601998197,-1,0.018303186941187266,1837.5893741576863,7,-1.2711874777308507,1.8303186941187266,1.0,1.4398495313893118,Sideways,50400.0,22,Sunday,Late,2022,5,102234.82511579775,164061.64223709126,161826.81712129345
1542,1556,2022-05-09 12:00:00,2022-05-10 16:00:00,717.1363601998197,705.2461289271233,1,-0.01658015397432,-1695.0691419576046,14,-4.806874044161946,0.0,0.0,0.0,Bearish,100800.0,12,Monday,London,2022,5,100539.75597384015,164061.64223709126,163521.88626325107
1556,1561,2022-05-10 16:00:00,2022-05-11 02:00:00,705.2461289271233,683.6756326310594,-1,0.030585770571869175,3075.085909567589,5,-0.0,3.0585770571869175,1.0,3.0585770571869175,Bearish,36000.0,16,Tuesday,NY,2022,5,103614.84188340775,167136.72814665886,163521.88626325107
1561,1574,2022-05-11 02:00:00,2022-05-12 04:00:00,683.6756326310594,681.5328443246849,1,-0.0031342177548850936,-324.7514771005882,13,-2.538336244611261,0.9264765670503605,-0.3382943364518713,0.36499363274554975,Bearish,93600.0,2,Wednesday,Asia,2022,5,103290.09040630715,167136.72814665886,163846.63774035167
1574,1575,2022-05-12 04:00:00,2022-05-12 06:00:00,681.5328443246849,667.509235278999,-1,0.020576571125609622,2125.3558918160275,1,-0.0,2.057657112560962,1.0,2.057657112560962,Bearish,7200.0,4,Thursday,Asia,2022,5,105415.44629812318,169262.0840384749,163846.63774035167
1575,1584,2022-05-12 06:00:00,2022-05-13 00:00:00,667.509235278999,676.2232850459579,1,0.013054575586983086,1376.1539117344055,9,-1.0284209655156085,1.3054575586983086,1.0,1.2693805381960541,Bearish,64800.0,6,Thursday,Asia,2022,5,106791.60020985758,170638.2379502093,163846.63774035167
1584,1591,2022-05-13 00:00:00,2022-05-13 14:00:00,676.2232850459579,658.5816582591059,-1,0.02608846393932307,2786.028811097476,7,-2.1324385347441632,2.608846393932307,1.0,1.2234098903325719,Bearish,50400.0,0,Friday,Asia,2022,5,109577.62902095506,173424.26676130676,163846.63774035167
1591,1612,2022-05-13 14:00:00,2022-05-15 08:00:00,658.5816582591059,654.6323730192969,1,-0.0059966523365508895,-657.0989451022168,21,-3.9388130404160338,1.2689471536206254,-0.4725691152260307,0.3221648604795403,Bearish,151200.0,14,Friday,NY_overlap,2022,5,108920.53007585285,173424.26676130676,164503.73668545389
1612,1616,2022-05-15 08:00:00,2022-05-15 16:00:00,654.6323730192969,634.665396594201,-1,0.030501052572460163,3322.1908140638166,4,-2.5112040752962805,3.0501052572460163,1.0,1.2145987206898565,Bearish,28800.0,8,Sunday,London,2022,5,112242.72088991666,176746.4575753706,164503.73668545389
1616,1617,2022-05-15 16:00:00,2022-05-15 18:00:00,634.665396594201,652.3411126384686,1,0.027850448660224236,3126.0101356285027,1,0.0,2.7850448660224236,1.0,2.7850448660224236,Bearish,7200.0,16,Sunday,NY,2022,5,115368.73102554516,179872.4677109991,164503.73668545389
1617,1625,2022-05-15 18:00:00,2022-05-16 10:00:00,652.3411126384686,646.7676250628515,-1,0.008543823879311407,985.6901190619077,8,-2.1731763304054574,0.8543823879311407,1.0,0.39314913197666546,Sideways,57600.0,18,Sunday,NY,2022,5,116354.42114460707,180858.157830061,164503.73668545389
1625,1633,2022-05-16 10:00:00,2022-05-17 02:00:00,646.7676250628515,656.6839031760207,1,0.01533205703084728,1783.9526207803383,8,-0.7802707665951591,1.533205703084728,1.0,1.9649662254746838,Bearish,57600.0,10,Monday,London,2022,5,118138.37376538741,182642.11045084134,164503.73668545389
1633,1636,2022-05-17 02:00:00,2022-05-17 08:00:00,656.6839031760207,641.504443689457,-1,0.023115321409812206,2730.8064804194564,3,-0.0,2.3115321409812206,1.0,2.3115321409812206,Sideways,21600.0,2,Tuesday,Asia,2022,5,120869.18024580687,185372.91693126078,164503.73668545389
1636,1641,2022-05-17 08:00:00,2022-05-17 18:00:00,641.504443689457,655.7799751236665,1,0.02225320740119474,2689.726936422331,5,-0.03130975735535779,2.225320740119474,1.0,71.07435279241065,Bearish,36000.0,8,Tuesday,London,2022,5,123558.9071822292,188062.6438676831,164503.73668545389
1641,1664,2022-05-17 18:00:00,2022-05-19 16:00:00,655.7799751236665,663.7150266734881,-1,-0.0121001736113171,-1495.0842281295888,23,-7.824656636866867,1.1447226048965864,-1.0570398068106834,0.14629684828636186,Sideways,165600.0,18,Tuesday,NY,2022,5,122063.82295409961,188062.6438676831,165998.82091358348
1664,1675,2022-05-19 16:00:00,2022-05-20 14:00:00,663.7150266734881,674.692042416018,1,0.016538748259996794,2018.782839490672,11,-1.7402802916886118,1.6538748259996794,1.0,0.9503496844148639,Sideways,79200.0,16,Thursday,NY,2022,5,124082.60579359028,190081.42670717378,165998.82091358348
1675,1685,2022-05-20 14:00:00,2022-05-21 10:00:00,674.692042416018,665.6535142756553,-1,0.013396524002263988,1662.275606777293,10,-2.2798350532757583,1.3396524002263988,1.0,0.5876093528352118,Bullish,72000.0,14,Friday,NY_overlap,2022,5,125744.88140036758,191743.70231395107,165998.82091358348
1685,1698,2022-05-21 10:00:00,2022-05-22 12:00:00,665.6535142756553,670.0223906984647,1,0.006563289052208265,825.3000034662592,13,-3.401159752474703,0.6563289052208265,1.0,0.19297208981238767,Sideways,93600.0,10,Saturday,London,2022,5,126570.18140383383,192569.00231741733,165998.82091358348
1698,1701,2022-05-22 12:00:00,2022-05-22 18:00:00,670.0223906984647,654.4015438149745,-1,0.02331391771431146,2950.8467943344567,3,-0.0,2.331391771431146,1.0,2.331391771431146,Sideways,21600.0,12,Sunday,London,2022,5,129521.0281981683,195519.84911175177,165998.82091358348
1701,1703,2022-05-22 18:00:00,2022-05-22 22:00:00,654.4015438149745,659.7023378030842,1,0.008100216202436838,1049.1483311670816,2,0.0,0.8100216202436838,1.0,0.8100216202436838,Sideways,14400.0,18,Sunday,NY,2022,5,130570.17652933538,196568.99744291886,165998.82091358348
1703,1704,2022-05-22 22:00:00,2022-05-23 00:00:00,659.7023378030842,654.579505907749,-1,0.007765368715222598,1013.9255639619928,1,-0.0,0.7765368715222598,1.0,0.7765368715222598,Sideways,7200.0,22,Sunday,Late,2022,5,131584.10209329738,197582.92300688085,165998.82091358348
1704,1709,2022-05-23 00:00:00,2022-05-23 10:00:00,654.579505907749,664.9375184324325,1,0.015823918150812633,2082.1760614725104,5,-0.3079406353187264,1.5823918150812633,1.0,5.138626194764609,Bearish,36000.0,0,Monday,Asia,2022,5,133666.27815476988,199665.09906835336,165998.82091358348
1709,1722,2022-05-23 10:00:00,2022-05-24 12:00:00,664.9375184324325,667.7372977849856,-1,-0.004210590130563574,-562.8139115876394,13,-6.631805996901274,-0.0,0.0,-0.0,Bearish,93600.0,10,Monday,London,2022,5,133103.46424318224,199665.09906835336,166561.63482517112
1722,1726,2022-05-24 12:00:00,2022-05-24 20:00:00,667.7372977849856,694.834112975119,1,0.04058005338329718,5401.345684490121,4,0.0,4.058005338329718,1.0,4.058005338329718,Sideways,28800.0,12,Tuesday,London,2022,5,138504.80992767235,205066.44475284347,166561.63482517112
1726,1740,2022-05-24 20:00:00,2022-05-26 00:00:00,694.834112975119,687.5393889789973,-1,0.01049851160140558,1454.0943538761426,14,-2.863438478534497,1.1893875595910153,0.882682143154046,0.41537039070584186,Bullish,100800.0,20,Tuesday,NY,2022,5,139958.90428154852,206520.5391067196,166561.63482517112
1740,1755,2022-05-26 00:00:00,2022-05-27 06:00:00,687.5393889789973,679.6108364107165,1,-0.011531779408383791,-1613.9752104139186,15,-4.362453619946416,0.7298422022239848,-1.5800373523542488,0.16730085080719995,Bullish,108000.0,0,Thursday,Asia,2022,5,138344.9290711346,206520.5391067196,168175.61003558504
1755,1756,2022-05-27 06:00:00,2022-05-27 08:00:00,679.6108364107165,665.3915793450559,-1,0.020922646173150983,2894.5420008050173,1,-0.0,2.0922646173150983,1.0,2.0922646173150983,Bullish,7200.0,6,Friday,Asia,2022,5,141239.4710719396,209415.08110752463,168175.61003558504
1756,1766,2022-05-27 08:00:00,2022-05-28 04:00:00,665.3915793450559,684.1149887004839,1,0.02813893342903051,3974.328074044788,10,-0.4480594558919915,2.813893342903051,1.0,6.28017845823873,Sideways,72000.0,8,Friday,London,2022,5,145213.7991459844,213389.4091815694,168175.61003558504
1766,1775,2022-05-28 04:00:00,2022-05-28 22:00:00,684.1149887004839,663.7136187009254,-1,0.02982155096223238,4330.500711651349,9,-1.487272943661,2.982155096223238,1.0,2.0051162155095135,Sideways,64800.0,4,Saturday,Asia,2022,5,149544.29985763575,217719.90989322076,168175.61003558504
1775,1803,2022-05-28 22:00:00,2022-05-31 06:00:00,663.7136187009254,625.3476503558963,1,-0.05780500394149224,-8644.408842698329,28,-8.838812454244316,0.0,0.0,0.0,Bearish,201600.0,22,Saturday,Late,2022,5,140899.89101493743,217719.90989322076,176820.01887828336
1803,1804,2022-05-31 06:00:00,2022-05-31 08:00:00,625.3476503558963,614.1481818564473,-1,0.017909187782308322,2523.4026066932906,1,-0.0,1.7909187782308322,1.0,1.7909187782308322,Bearish,7200.0,6,Tuesday,Asia,2022,5,143423.2936216307,220243.31249991406,176820.01887828336
1804,1814,2022-05-31 08:00:00,2022-06-01 04:00:00,614.1481818564473,618.8980069989279,1,0.007734005054159443,1109.2364777538853,10,-2.3444897056671854,0.7734005054159443,1.0,0.3298801029266422,Bearish,72000.0,8,Tuesday,London,2022,5,144532.5300993846,221352.54897766793,176820.01887828336
1814,1819,2022-06-01 04:00:00,2022-06-01 14:00:00,618.8980069989279,595.9264661330891,-1,0.03711684414242855,5364.591393209719,5,-0.12327218698520159,3.711684414242855,1.0,30.109666300383154,Bearish,36000.0,4,Wednesday,Asia,2022,6,149897.1214925943,226717.14037087766,176820.01887828336
1819,1822,2022-06-01 14:00:00,2022-06-01 20:00:00,595.9264661330891,613.9573965503109,1,0.03025697202915456,4535.433012252208,3,0.0,3.025697202915456,1.0,3.025697202915456,Bearish,21600.0,14,Wednesday,NY_overlap,2022,6,154432.5545048465,231252.57338312987,176820.01887828336
1822,1828,2022-06-01 20:00:00,2022-06-02 08:00:00,613.9573965503109,604.1994441945366,-1,0.015893533347105415,2454.478954901452,6,-1.8244529486042937,1.5893533347105415,1.0,0.8711396673322799,Bearish,43200.0,20,Wednesday,NY,2022,6,156887.03345974797,233707.05233803132,176820.01887828336
1828,1851,2022-06-02 08:00:00,2022-06-04 06:00:00,604.1994441945366,588.7477956366903,1,-0.025573755001454868,-4012.190556604646,23,-5.555356629114017,2.5084428411565884,-1.019507185169241,0.45153587944481643,Bearish,165600.0,8,Thursday,London,2022,6,152874.84290314332,233707.05233803132,180832.209434888
1851,1852,2022-06-04 06:00:00,2022-06-04 08:00:00,588.7477956366903,572.1521385295239,-1,0.028188058163715612,4309.24496352269,1,-0.0,2.8188058163715612,1.0,2.8188058163715612,Bearish,7200.0,6,Saturday,Asia,2022,6,157184.087866666,238016.297301554,180832.209434888
1852,1865,2022-06-04 08:00:00,2022-06-05 10:00:00,572.1521385295239,581.2270459077251,1,0.015861004035612858,2493.097451987315,13,-1.082283321198274,1.5861004035612858,1.0,1.4655131170322382,Bearish,93600.0,8,Saturday,London,2022,6,159677.18531865333,240509.39475354133,180832.209434888
1865,1878,2022-06-05 10:00:00,2022-06-06 12:00:00,581.2270459077251,576.3340165875242,-1,0.008418447411646768,1344.233987444858,13,-1.4378184781606906,1.0341558902226544,0.8140404644249786,0.7192534425803068,Bearish,93600.0,10,Sunday,London,2022,6,161021.4193060982,241853.6287409862,180832.209434888
1878,1884,2022-06-06 12:00:00,2022-06-07 00:00:00,576.3340165875242,584.8230080470017,1,0.014729291027694158,2371.7313466518904,6,-1.29895177170829,1.4729291027694158,1.0,1.1339367133179419,Bearish,43200.0,12,Monday,London,2022,6,163393.15065275008,244225.36008763808,180832.209434888
1884,1905,2022-06-07 00:00:00,2022-06-08 18:00:00,584.8230080470017,584.8783724737174,-1,-9.466868771212944e-05,-15.468215153446113,21,-4.117068059607365,1.0626477865374073,-0.008908754990268539,0.2581078989106509,Bearish,151200.0,0,Tuesday,Asia,2022,6,163377.6824375966,244225.36008763808,180847.67765004144
1905,1907,2022-06-08 18:00:00,2022-06-08 22:00:00,584.8783724737174,603.0057416279069,1,0.030993399666191523,5063.629808324551,2,0.0,3.0993399666191523,1.0,3.0993399666191523,Sideways,14400.0,18,Wednesday,NY,2022,6,168441.31224592117,249288.98989596264,180847.67765004144
1907,1908,2022-06-08 22:00:00,2022-06-09 00:00:00,603.0057416279069,593.1131453951085,-1,0.01640547601767739,2763.3599084365687,1,-0.0,1.640547601767739,1.0,1.640547601767739,Bullish,7200.0,22,Wednesday,Late,2022,6,171204.67215435774,252052.34980439921,180847.67765004144
1908,1936,2022-06-09 00:00:00,2022-06-11 08:00:00,593.1131453951085,587.0514950424954,1,-0.01022005733589848,-1749.7215655912382,28,-6.165599848370384,0.0,0.0,0.0,Bullish,201600.0,0,Thursday,Asia,2022,6,169454.9505887665,252052.34980439921,182597.39921563267
1936,1941,2022-06-11 08:00:00,2022-06-11 18:00:00,587.0514950424954,570.0693340285233,-1,0.028927889899578285,4901.974153570316,5,-0.0,3.426013250878679,0.8443601288511967,3.426013250878679,Sideways,36000.0,8,Saturday,London,2022,6,174356.92474233682,256954.32395796952,182597.39921563267
1941,1943,2022-06-11 18:00:00,2022-06-11 22:00:00,570.0693340285233,579.1539928451328,1,0.015936059483169895,2778.5623239964566,2,0.0,1.5936059483169895,1.0,1.5936059483169895,Bearish,14400.0,18,Saturday,NY,2022,6,177135.4870663333,259732.88628196597,182597.39921563267
1943,1952,2022-06-11 22:00:00,2022-06-12 16:00:00,579.1539928451328,573.3961434753472,-1,0.009941827978254603,1761.0505412578284,9,-1.4743932995208375,0.9941827978254603,1.0,0.6742995903118655,Bearish,64800.0,22,Saturday,Late,2022,6,178896.53760759113,261493.9368232238,182597.39921563267
1952,1955,2022-06-12 16:00:00,2022-06-12 22:00:00,573.3961434753472,592.792345024448,1,0.03382687827570763,6051.511401597536,3,-1.3013062719029023,3.382687827570763,1.0,2.5994555629277443,Bearish,21600.0,16,Sunday,NY,2022,6,184948.04900918866,267545.44822482136,182597.39921563267
1955,1967,2022-06-12 22:00:00,2022-06-13 22:00:00,592.792345024448,588.856204743076,-1,0.006639998499322175,1228.0547678735766,12,-2.8446124358689318,0.6639998499322175,1.0,0.23342366136052844,Sideways,86400.0,22,Sunday,Late,2022,6,186176.10377706224,268773.50299269496,182597.39921563267
1967,1973,2022-06-13 22:00:00,2022-06-14 10:00:00,588.856204743076,599.1092067180394,1,0.01741172444542194,3241.6470172884856,6,-1.872174020455497,1.7411724445421939,1.0,0.9300270303497584,Sideways,43200.0,22,Monday,Late,2022,6,189417.75079435072,272015.15000998345,182597.39921563267
1973,1975,2022-06-14 10:00:00,2022-06-14 14:00:00,599.1092067180394,583.3132503534139,-1,0.026365737978150672,4994.138785854491,2,-0.0,2.636573797815067,1.0,2.636573797815067,Bullish,14400.0,10,Tuesday,London,2022,6,194411.8895802052,277009.28879583796,182597.39921563267
1975,1986,2022-06-14 14:00:00,2022-06-15 12:00:00,583.3132503534139,589.9709984789532,1,0.011413675450550054,2218.954211396636,11,-2.9410081852644487,1.4525198999660205,0.7857844461075583,0.49388502461288225,Bullish,79200.0,14,Tuesday,NY_overlap,2022,6,196630.84379160183,279228.2430072346,182597.39921563267
1986,1993,2022-06-15 12:00:00,2022-06-16 02:00:00,589.9709984789532,580.8174056374505,-1,0.015515326795897177,3050.791799579712,7,-0.4859031975742889,1.5515326795897177,1.0,3.1930900791252905,Sideways,50400.0,12,Wednesday,London,2022,6,199681.63559118158,282279.0348068143,182597.39921563267
1993,2000,2022-06-16 02:00:00,2022-06-16 16:00:00,580.8174056374505,595.3856222855989,1,0.02508226596990437,5008.467893203539,7,-1.994606859087844,2.508226596990437,1.0,1.2575042472968718,Sideways,50400.0,2,Thursday,Asia,2022,6,204690.1034843851,287287.5027000178,182597.39921563267
2000,2029,2022-06-16 16:00:00,2022-06-19 02:00:00,595.3856222855989,642.3697394262637,-1,-0.0789137583811641,-16152.865369382242,29,-11.364334393130315,0.6038096488120592,-13.069310590915492,0.05313198537848897,Sideways,208800.0,16,Thursday,NY,2022,6,188537.23811500287,287287.5027000178,198750.2645850149
2029,2035,2022-06-19 02:00:00,2022-06-19 14:00:00,642.3697394262637,645.9715295215047,1,0.005607035752428269,1057.1350347749028,6,-1.0753598777422435,0.5607035752428269,1.0,0.521410168677712,Bullish,43200.0,2,Sunday,Asia,2022,6,189594.37314977776,288344.6377347927,198750.2645850149
2035,2045,2022-06-19 14:00:00,2022-06-20 10:00:00,645.9715295215047,650.4103484783536,-1,-0.006871539617445466,-1302.8052463434367,10,-6.230919411326985,0.20800455177522048,-3.303552522673242,0.03338264195763723,Bullish,72000.0,14,Sunday,NY_overlap,2022,6,188291.5679034343,288344.6377347927,200053.06983135833
2045,2054,2022-06-20 10:00:00,2022-06-21 04:00:00,650.4103484783536,663.5701126460008,1,0.02023301781472986,3809.7066477536036,9,-1.3083097442109337,2.023301781472986,1.0,1.5465005824696945,Bullish,64800.0,10,Monday,London,2022,6,192101.2745511879,292154.3443825463,200053.06983135833
2054,2059,2022-06-21 04:00:00,2022-06-21 14:00:00,663.5701126460008,644.623473252499,-1,0.02855258100451752,5484.987202693853,5,-2.2518189554086465,2.855258100451752,1.0,1.2679785351276593,Bullish,36000.0,4,Tuesday,Asia,2022,6,197586.26175388176,297639.33158524014,200053.06983135833
2059,2062,2022-06-21 14:00:00,2022-06-21 20:00:00,644.623473252499,662.5982749243475,1,0.027884187308841124,5509.5323323989505,3,0.0,2.7884187308841124,1.0,2.7884187308841124,Bullish,21600.0,14,Tuesday,NY_overlap,2022,6,203095.79408628072,303148.8639176391,200053.06983135833
2062,2077,2022-06-21 20:00:00,2022-06-23 02:00:00,662.5982749243475,684.0698961003503,-1,-0.03240518725837971,-6581.357238755254,15,-7.805681134195708,-0.0,0.0,-0.0,Bullish,108000.0,20,Tuesday,NY,2022,6,196514.43684752547,303148.8639176391,206634.42707011357
2077,2078,2022-06-23 02:00:00,2022-06-23 04:00:00,684.0698961003503,694.5346215683878,1,0.015297743005054487,3006.227351676455,1,0.0,1.5297743005054487,1.0,1.5297743005054487,Bullish,7200.0,2,Thursday,Asia,2022,6,199520.6641992019,306155.0912693155,206634.42707011357
2078,2089,2022-06-23 04:00:00,2022-06-24 02:00:00,694.5346215683878,687.9283315504343,-1,0.009511822467590303,1897.8051364785094,11,-2.0936448214150083,0.9511822467590303,1.0,0.45431882095271797,Bullish,79200.0,4,Thursday,Asia,2022,6,201418.46933568042,308052.896405794,206634.42707011357
2089,2091,2022-06-24 02:00:00,2022-06-24 06:00:00,687.9283315504343,704.8899001397842,1,0.024656011115463672,4966.176018800216,2,0.0,2.465601111546367,1.0,2.465601111546367,Sideways,14400.0,2,Friday,Asia,2022,6,206384.64535448066,313019.07242459425,206634.42707011357
2091,2111,2022-06-24 06:00:00,2022-06-25 22:00:00,704.8899001397842,725.9214979330391,-1,-0.029836713207387566,-6157.839473850033,20,-6.455337758158697,-0.0,0.0,-0.0,Bullish,144000.0,6,Friday,Asia,2022,6,200226.80588063062,313019.07242459425,212792.2665439636
